hash;plik;dlugosc;tier;obszar;rules;fullContext;EN
42AF7F5B77997E83867EB2545CC48952;InnerRangeTranslations_1.xml;53;2;system/ogolne;;;The selected Username is reserved and can not be used
89C89154D14EC7398175067EE89B5616;InnerRangeTranslations_1.xml;62;2;uzytkownicy/uprawnienia;paramCheck=true;;Unable to save User. Password must meet minimum length of {0}.
BEF8D34676693519D1B62E152E10B5E2;InnerRangeTranslations_1.xml;78;2;uzytkownicy/uprawnienia;;;Unable to save User. Password must contain at least one letter and one number.
506590777050E86DDDB575CA68C373C9;InnerRangeTranslations_1.xml;91;2;uzytkownicy/uprawnienia;;;Unable to save User. Password must contain at least one letter, one number, and one symbol.
31160DCB0B505F33AB85929DFA18B0AB;InnerRangeTranslations_1.xml;40;1;komunikacja/sprzet;;;The email address specified is not valid
97D18C67B5A4F9850C677C3CC14724B0;InnerRangeTranslations_1.xml;48;2;uzytkownicy/uprawnienia;;;Unable to save User. Permissions cannot be null.
FB9C3F38B1E059755CAB76F4884822B7;InnerRangeTranslations_1.xml;67;2;uzytkownicy/uprawnienia;;;Unable to save User. A valid LCD Terminal Profile must be selected.
6C6A06C8752F684D63A876EFE2D715DA;InnerRangeTranslations_1.xml;59;2;uzytkownicy/uprawnienia;;;Unable to save User. Permissions cannot have a null 'What'.
6985A0785D4A598129C7A5CE0E9D640D;InnerRangeTranslations_1.xml;66;2;system/ogolne;;;The specified TCP port was not valid. Must be between 1 and 65535.
FF0844042E702BF3DD3A3B1CE95FB877;InnerRangeTranslations_1.xml;69;2;system/ogolne;;;The specified TCP port was not valid. Must be between 1025 and 65535.
9EC8940ED2EFB6EFD6630C75B4CE3888;InnerRangeTranslations_1.xml;206;3;komunikacja/sprzet;;;"The HTTP Receive Connection's key contains unsupported characters. We recommend using only upper-case/lower-case letters, numbers, the underscore character ""_"" and the hyphen character ""-"" in the Key field."
A2FD908F65FC203F98F037482D3ECB6C;InnerRangeTranslations_1.xml;95;2;komunikacja/sprzet;;;The HTTP Receive Connection's key must be unique, another connection is already using that key.
6A86B4EEAB00B0FBE4F36DAA0D86D1C6;InnerRangeTranslations_1.xml;54;2;komunikacja/sprzet;paramCheck=true;;The specified serial port {0} is already in use by {1}
1A93C5241A738083B7E67AE4223AE051;InnerRangeTranslations_1.xml;175;2;dostep/przejscia;;;Unable to save output. A door's lock output can not be set to be end user controllable. For low-level hardware testing, use the [State / Control > Hardware Test] page instead.
CC3A0F4CB159D37608B98744B79BB609;InnerRangeTranslations_1.xml;96;2;system/ogolne;;;Unable to save counter. The minimum counter value cannot be less than the maximum counter value.
35ED8DC442A74740303CEB986E1BB9AC;InnerRangeTranslations_1.xml;105;2;dostep/przejscia;;;A Door's Lock Output cannot be controlled directly. Change the action to control the actual Door instead.
41D71C4E073AD7A4058A20C183905EE9;InnerRangeTranslations_1.xml;90;2;dostep/przejscia;paramCheck=true;;Database Save Error: Unable to save {0} item with the same reader in Entry and Exit lists.
83BE6DD09ED1E8A78E1EA1DA2B0C5BD0;InnerRangeTranslations_1.xml;37;1;system/ogolne;paramCheck=true;;This {0} is not allowed to be deleted
96A5AD67EF4ACA6C3D996AD803B6B847;InnerRangeTranslations_1.xml;59;2;uzytkownicy/uprawnienia;paramCheck=true;;Unable to delete this {0}, {1} users currently reference it
304830925B3F4A4C47FF2B6CFB1D480D;InnerRangeTranslations_1.xml;76;2;dostep/przejscia;paramCheck=true;;This {0} is not allowed to be deleted, as it was generated for Mobile Access
E7538036DB01F8C5D4E6CE34B0E8A00D;InnerRangeTranslations_1.xml;19;1;system/ogolne;;;- First Available -
4E0703584049A6E016F96F1A40BF7515;InnerRangeTranslations_1.xml;10;1;system/ogolne;unique=ReportingFormatType;4E0703584049A6E016F96F1A40BF7515;Contact ID
F9E94AF86E86AD9AD3A3FAC6925701FE;InnerRangeTranslations_1.xml;6;1;system/ogolne;unique=ReportingFormatType;F9E94AF86E86AD9AD3A3FAC6925701FE;IRFast
C052DD844ADFCD7D772762A74A714E5A;InnerRangeTranslations_1.xml;3;1;system/ogolne;unique=ReportingFormatType;C052DD844ADFCD7D772762A74A714E5A;SIA
F7B2DDAE28B6A24C1B087471D31CD85A;InnerRangeTranslations_1.xml;16;1;system/ogolne;unique=ReportingFormatType;F7B2DDAE28B6A24C1B087471D31CD85A;Integriti IRFast
B3FF996FE5C77610359114835BAF9B38;InnerRangeTranslations_1.xml;4;1;system/ogolne;;;Zone
3349300356CB3141EA939DCBDF749789;InnerRangeTranslations_1.xml;9;1;system/ogolne;;;Partition
656C8AFE34A8E2A56356FA03FF497394;InnerRangeTranslations_1.xml;9;1;system/ogolne;;;OpenClose
E55F75A29310D7B60F7AC1D390C8AE42;InnerRangeTranslations_1.xml;6;1;komunikacja/sprzet;unique=LogicalDeviceType;E55F75A29310D7B60F7AC1D390C8AE42;Module
C91D9181FDFADFEE1ED23499569459A7;InnerRangeTranslations_1.xml;6;1;system/ogolne;unique=InputTypeNotifications;11228401AB59FA63A344DB2A532A031D;Duress
07352C80B7635AB3F582C24781591F40;InnerRangeTranslations_1.xml;59;2;uzbrajanie/strefy;paramCheck=true;;Area exit proceedure cancelled. {0} on Module {1} occurred.
2BB4E8118AC9D9C1F58600464EFA0FD0;InnerRangeTranslations_1.xml;52;2;uzbrajanie/strefy;paramCheck=true;;Area exit proceedure cancelled. Had {0} on Input {1}
A7588349F83E5D59F7B9CE4BD9EE366D;InnerRangeTranslations_1.xml;34;1;uzbrajanie/strefy;paramCheck=true;;Area will automatically {0} at {1}
0E4E57E28DDAE460ADBE174189500990;InnerRangeTranslations_1.xml;72;2;uzbrajanie/strefy;;;Walk test failed to complete because the area was armed during the test.
5C8243D139F56D38E43F9D2278336CB9;InnerRangeTranslations_1.xml;25;1;uzbrajanie/strefy;paramCheck=true;;Count = {0} (Entry Delay)
31FD936A56A0DF024CE41605FE811F17;InnerRangeTranslations_1.xml;11;1;system/ogolne;paramCheck=true;;Count = {0}
B93A863CA40B6EFCF050603711AD3CA2;InnerRangeTranslations_1.xml;20;1;system/ogolne;paramCheck=true;;Had {0} on Input {1}
3DADED81CDA6EF480198170D4637F3A1;InnerRangeTranslations_1.xml;17;1;komunikacja/sprzet;paramCheck=true;;{0} on Module {1}
9C9C6D77F0E02548D33B2475F0343A8C;InnerRangeTranslations_1.xml;32;1;uzbrajanie/strefy;paramCheck=true;;Siren test on area {0} complete.
091E0C0AF1DE8412878703AD3682170B;InnerRangeTranslations_1.xml;33;1;uzbrajanie/strefy;paramCheck=true;;Strobe test on area {0} complete.
FF4D7604A9FF15B302790877DFD38DB1;InnerRangeTranslations_1.xml;88;2;uzbrajanie/strefy;;;Unable to begin test, area is currently armed. Disarm the area before starting the test.
C91C661C10A6D8C4FACCDD23F7B44DFD;InnerRangeTranslations_1.xml;98;2;uzbrajanie/strefy;;;Unable to begin test, area has a currently active alarm. Disarm the area before starting the test.
C8B96138547DEB6A4752C66368BFE94F;InnerRangeTranslations_1.xml;97;2;uzbrajanie/strefy;;;Unable to begin test, area will automatically arm soon. Disarm the area before starting the test.
330B6E4A3A4135D4CC433FC925A66A9A;InnerRangeTranslations_1.xml;60;2;uzbrajanie/strefy;;;Unable to begin test, no inputs are configured for this area
99534F3E09608BD537CDCD173F2B7AAA;InnerRangeTranslations_1.xml;55;2;uzytkownicy/uprawnienia;;;Walk test failed to complete because a user stopped it.
979CEF5D1D94A79AC061B44AC732B44E;InnerRangeTranslations_1.xml;30;1;system/ogolne;;;All inputs successfully tested
7BB3FCB918A64BD439EB47CDC6BE9F41;InnerRangeTranslations_1.xml;14;1;uzbrajanie/strefy;;;Area not found
D59601E7BD40151F6F6FA34991F1066F;InnerRangeTranslations_1.xml;61;2;uzbrajanie/strefy;;;Unable to arm area(s), you do not have permission to do that.
D8FD0BD608D10BE7E78A250147AA3924;InnerRangeTranslations_1.xml;175;3;uzbrajanie/strefy;;;Unable to arm area(s), you do not have permission to do that. To arm the area(s), an administrator must give you permission on the [Configuration > Users > Manage Users] page.
C4F9F649C4B3E54715124601B6E98D11;InnerRangeTranslations_1.xml;18;1;uzbrajanie/strefy;;;Area already armed
3735CACFD1ABBA60A14DB8DE51DD0518;InnerRangeTranslations_1.xml;43;2;uzbrajanie/strefy;;;The Areas you can control are already Armed
6A0E60B572E520170C846A54E1BED44F;InnerRangeTranslations_1.xml;27;1;uzbrajanie/strefy;;;Area arming process started
62A3022E12952DA1FA7E0B7FF61F9E40;InnerRangeTranslations_1.xml;30;1;uzbrajanie/strefy;;;Area contained unsealed inputs
5314943CE2988344323909C246E3B3B3;InnerRangeTranslations_1.xml;74;2;uzbrajanie/strefy;paramCheck=true;;Module health issues present when testing Area {0}, will auto-isolate them
00A1D94A359E916E0DF2676974591D18;InnerRangeTranslations_1.xml;38;1;komunikacja/sprzet;;;There are module health issues present
C375B032DD827EDFEE96D1042AA12EC8;InnerRangeTranslations_1.xml;62;2;uzbrajanie/strefy;paramCheck=true;;Area {0} failed to arm. There are module health issues present
3D6325FBCCF363EDA2F6BE435DAEF136;InnerRangeTranslations_1.xml;80;2;uzbrajanie/strefy;paramCheck=true;;Alarm reporting path issues present when testing Area {0}, will auto-override it
784BC77B09831E1F2E7238689EA4C22A;InnerRangeTranslations_1.xml;45;2;uzbrajanie/strefy;;;There are alarm reporting path issues present
E1C2F23C5AE707D25F50E28005F20093;InnerRangeTranslations_1.xml;69;2;uzbrajanie/strefy;paramCheck=true;;Area {0} failed to arm. There are alarm reporting path issues present
88B0BA87990B46D2E6C558593630F931;InnerRangeTranslations_1.xml;131;2;uzbrajanie/strefy;;;System messages that require acknowledgement before arming exist, but an anti-code has been used and will automatically override it
3B52EC4771017CCF2CE8505F6E7C025E;InnerRangeTranslations_1.xml;126;2;uzbrajanie/strefy;;;System messages that require acknowledgement before arming exist, but user is a level 3 user so will automatically override it
51ABE8B05BAE89E15231583EBC2BCB69;InnerRangeTranslations_1.xml;146;2;uzbrajanie/strefy;paramCheck=true;;System messages that require acknowledgement before arming exist, but area {0} is configured for auto-isolation and will automatically override it
F67FDE79E4DA1C027E024E6ABC28B41C;InnerRangeTranslations_1.xml;48;2;zdarzenia/raporty;;;There are unacknowledged system messages present
53C6C12E08F4DBD777DB041BEF454730;InnerRangeTranslations_1.xml;85;2;uzbrajanie/strefy;paramCheck=true;;Area {0} failed to arm. There are one or more unacknowledged system messages present.
E622161660BB7558066020CD6782BFF0;InnerRangeTranslations_1.xml;21;1;uzbrajanie/strefy;;;Area testing complete
0EF67206B78C907189FD1F69FA7CA6FC;InnerRangeTranslations_1.xml;24;1;uzbrajanie/strefy;;;Area warning phase begun
9E3E4ACF79C07D3D009E94027554F624;InnerRangeTranslations_1.xml;14;1;uzbrajanie/strefy;;;Arming Area(s)
32A7A7CBB5185B47B0751F79BBEB6957;InnerRangeTranslations_1.xml;30;1;uzbrajanie/strefy;;;Arming Area(s) with Exit Delay
FE7D61C21E09155D6890D9AA4F42394A;InnerRangeTranslations_1.xml;11;1;uzbrajanie/strefy;;;Areas armed
4BFA0E25C4AA200C9345FCA2D4FC0018;InnerRangeTranslations_1.xml;30;1;system/ogolne;;;with Exit Delays if configured
8269946D12FA17AC221435E1A18C5E0F;InnerRangeTranslations_1.xml;39;1;uzbrajanie/strefy;paramCheck=true;;Testing for unsecure inputs in Area {0}
2C69C22C6654E68B76E0EC8B2FDB53AE;InnerRangeTranslations_1.xml;57;2;uzbrajanie/strefy;paramCheck=true;;Unsealed inputs found in Area {0}, will auto-isolate them
F1D9C812AD4AAEB000D19175233E5CAA;InnerRangeTranslations_1.xml;38;1;uzbrajanie/strefy;paramCheck=true;;Area {0} contained {1} unsecure inputs
806427CA0ACD582C2DC6C11FFE74F24E;InnerRangeTranslations_1.xml;11;1;system/ogolne;;;Mode - Full
D88ED79615D7F518889FBA5AD1C6354A;InnerRangeTranslations_1.xml;16;1;system/ogolne;;;Mode - Perimeter
AA65C485AEF37ADACAD2568DA16E7DBD;InnerRangeTranslations_1.xml;12;1;system/ogolne;;;Mode - Night
55FD9E08443EC6DFD76A577D7A4542D8;InnerRangeTranslations_1.xml;51;2;uzbrajanie/strefy;;;No Permission to Disarm, but disarm was unnecessary
1A6DDB8F25511E38D05E11F6FB596FD1;InnerRangeTranslations_1.xml;181;3;uzbrajanie/strefy;;;Unable to disarm area(s), you do not have permission to do that. To disarm the area(s), an administrator must give you permission on the [Configuration > Users > Manage Users] page.
B6899F7D3F4D7F07D215A7E64F678AD4;InnerRangeTranslations_1.xml;12;1;uzbrajanie/strefy;paramCheck=true;;{0} Area {1}
807595BD64E1F995D751A75AEDF9F38A;InnerRangeTranslations_1.xml;21;1;system/ogolne;;;Temporarily disarming
AFC954069D4055E498A10932A4264B44;InnerRangeTranslations_1.xml;9;1;system/ogolne;;;Disarming
5ADA2D650B02F939833D1AD8C7776DCF;InnerRangeTranslations_1.xml;21;1;uzbrajanie/strefy;paramCheck=true;;{0} areas disarmed{1}
D5799752B03B3FA2D08805F99A92991D;InnerRangeTranslations_1.xml;26;1;uzbrajanie/strefy;paramCheck=true;;, {0} temporarily disarmed
C346F0B25D95D709DA82DA49D68CED9A;InnerRangeTranslations_1.xml;93;2;dostep/przejscia;;A64C4D63BF38896E049B9389A5C9605A;Trigger conditions that require a Reader Action will only detect its selected Reader Action: 
9944950C71E515C7F512FAD074D83EDD;InnerRangeTranslations_1.xml;76;2;dostep/przejscia;;A64C4D63BF38896E049B9389A5C9605A;Valid Card — Raised when a valid credential belonging to a user is detected.
13527CADD3C1D3F4D3A21BE169281117;InnerRangeTranslations_1.xml;68;2;uzytkownicy/uprawnienia;;A64C4D63BF38896E049B9389A5C9605A;Valid PIN — Raised when a valid PIN belonging to a User is detected.
77A5AB167473320DEA617E02F7C41FAF;InnerRangeTranslations_1.xml;182;2;dostep/przejscia;;A64C4D63BF38896E049B9389A5C9605A;Single Badge — Raised when a user presents their credential for the first time, or after ~10 seconds. Subsequent consecutive badges that are part of the same action are not detected.
B42C21489F0F27F22C41CA9BA4A6F6E7;InnerRangeTranslations_1.xml;158;2;dostep/przejscia;;A64C4D63BF38896E049B9389A5C9605A;2-Badge Action — Raised when a user presents their credential twice in a row, triggering a 2-Badge Action. Does not trigger again if a 3-Badge Action is done.
DC82E9E2E96D2AC11E5F9007422C191B;InnerRangeTranslations_1.xml;111;2;dostep/przejscia;;A64C4D63BF38896E049B9389A5C9605A;3-Badge Action — Raised when a user presents their credential three times in a row, triggering a 3-Badge Action
4D3D769B812B6FAA6B76E1A8ABAECE2D;InnerRangeTranslations_1.xml;6;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;Active
31FE1C316D5D57EFB421227A1C5E8374;InnerRangeTranslations_1.xml;132;3;automatyka/sterowanie;;;This trigger condition will be true while the current system date and time matches an active time block in the selected time period.
3CAB03C00DBD11BC3569AFA0748013F0;InnerRangeTranslations_1.xml;8;1;system/ogolne;;0361551A09A9513AAEB347BD9E1F8124;Inactive
AE9471F1D4C17C423DAC60BE7179B352;InnerRangeTranslations_1.xml;141;3;automatyka/sterowanie;;;This trigger condition will be true while the current system date and time does not match any active time blocks in the selected time period.
521C36A31C2762741CF0F8890CBE05E3;InnerRangeTranslations_1.xml;2;1;system/ogolne;;521C36A31C2762741CF0F8890CBE05E3;On
E3294BA94096E1EB9DCCAE24D15F360F;InnerRangeTranslations_1.xml;222;3;automatyka/sterowanie;;;This trigger condition will be true if the selected output is on. Note that if the Invert Output State option is used for a Hardware Output, this trigger is based on the internal system state, not the physical relay state.
D15305D7A4E34E02489C74A5EF542F36;InnerRangeTranslations_1.xml;3;1;system/ogolne;unique=SiferVolume;D15305D7A4E34E02489C74A5EF542F36;Off
BCB984B3EB54D2D236ADF2DCB052FAB7;InnerRangeTranslations_1.xml;223;3;automatyka/sterowanie;;;This trigger condition will be true if the selected output is off. Note that if the Invert Output State option is used for a Hardware Output, this trigger is based on the internal system state, not the physical relay state.
DB4E3578582CD2CD9C679EEF11172D83;InnerRangeTranslations_1.xml;5;1;uzbrajanie/strefy;;;Armed
4BAE08773822EC3C1A3CA9F6BCF3D19D;InnerRangeTranslations_1.xml;69;3;uzbrajanie/strefy;;;This trigger condition will be true while the selected area is armed.
B077F49CBAF59ED3BD4322C51D0CD731;InnerRangeTranslations_1.xml;8;1;uzbrajanie/strefy;;;Disarmed
6F0CE70631024F407BC3F30626505B17;InnerRangeTranslations_1.xml;72;3;uzbrajanie/strefy;;;This trigger condition will be true while the selected area is disarmed.
F958ABE4217C85BAEE3719162FDC3436;InnerRangeTranslations_1.xml;13;1;system/ogolne;;;in Entry Mode
5647C8484F04E158B07559802D62C6DA;InnerRangeTranslations_1.xml;165;3;uzbrajanie/strefy;;5669ED5EAC9E5ADA7B06A6EAC38BDCA9;This trigger condition will be true whenever entry delay is started by a user entering the selected area while it is armed, triggering an input that is assigned the 
AE056D7821741D995EAA08AE8BF0EA7D;InnerRangeTranslations_1.xml;27;1;uzbrajanie/strefy;;11228401AB59FA63A344DB2A532A031D;Primary (Entry Delay Start)
E902E93F14794E60FFC4E8096B5852AC;InnerRangeTranslations_1.xml;154;2;uzbrajanie/strefy;;5669ED5EAC9E5ADA7B06A6EAC38BDCA9; process group. The trigger condition will remain true for the duration of the entry delay which is configured in that area or until the area is disarmed.
40F1E9708AF9FFED2AF21D993C401F0C;InnerRangeTranslations_1.xml;12;1;system/ogolne;;;in Exit Mode
4AFECBE7A14A9F11D221DA1F1B0F57B1;InnerRangeTranslations_1.xml;358;3;uzbrajanie/strefy;;96F23BD74BC9F866B4A1B61CB107443D;This trigger condition will be true whenever a user arms an area and triggers the exit delay which defines the amount of time they have to exit the area. The trigger condition will remain true for the duration of the exit delay which is configured in that area. Note that exit delay is only triggered on LCD Terminal arming or using the web interface option 
297AD622123584659056EA6E8E235891;InnerRangeTranslations_1.xml;19;1;uzbrajanie/strefy;;2C66FC029439E6E231B910269B13A890;Arm with Exit Delay
2D1935CE1A16821B9FF4313C67210AB4;InnerRangeTranslations_1.xml;8;1;uzbrajanie/strefy;;;in Alarm
7EA01249E95E64969EF185B9C941FF57;InnerRangeTranslations_1.xml;135;3;uzbrajanie/strefy;;;This trigger condition will be true whenever an alarm is triggered in the selected area, and will stay true until the area is disarmed.
F42DC83B4C0843CFD46748E884CBB374;InnerRangeTranslations_1.xml;27;1;uzbrajanie/strefy;;;Detecting Active Alarm Type
6A3477006659C2C48E7E7A02B901AD17;InnerRangeTranslations_1.xml;297;3;uzbrajanie/strefy;;;This trigger condition will be true as long as the area has at least one active alarm of the chosen Filter to Alarm Type that has not yet restored. Note that this only relates to active alarms, for example, an intruder detector detecting motion in a disarmed area would not trigger this condition.
